task_id,surface,adsorbate,seed,calculator,population_size,generations,n_carbon
9143,Pd100,1-butene,6,sevennet_omni,60,200,4
9144,Pd100,1-butene,1,5m,60,200,4
9145,Pd100,1-butene,2,5m,60,200,4
9146,Pd100,1-butene,3,5m,60,200,4
9147,Pd100,1-butene,4,5m,60,200,4
9148,Pd100,1-butene,5,5m,60,200,4
9149,Pd100,1-butene,6,5m,60,200,4
9150,Pd100,1-pentene,1,sevennet_omni,60,200,5
9151,Pd100,1-pentene,2,sevennet_omni,60,200,5
9152,Pd100,1-pentene,3,sevennet_omni,60,200,5
9153,Pd100,1-pentene,4,sevennet_omni,60,200,5
9154,Pd100,1-pentene,5,sevennet_omni,60,200,5
9155,Pd100,1-pentene,6,sevennet_omni,60,200,5
9156,Pd100,1-pentene,1,5m,60,200,5
9157,Pd100,1-pentene,2,5m,60,200,5
9158,Pd100,1-pentene,3,5m,60,200,5
9159,Pd100,1-pentene,4,5m,60,200,5
9160,Pd100,1-pentene,5,5m,60,200,5
9161,Pd100,1-pentene,6,5m,60,200,5
9162,Pd100,2-butanol,1,sevennet_omni,60,200,4
9163,Pd100,2-butanol,2,sevennet_omni,60,200,4
9164,Pd100,2-butanol,3,sevennet_omni,60,200,4
9165,Pd100,2-butanol,4,sevennet_omni,60,200,4
9166,Pd100,2-butanol,5,sevennet_omni,60,200,4
9167,Pd100,2-butanol,6,sevennet_omni,60,200,4
9168,Pd100,2-butanol,1,5m,60,200,4
9169,Pd100,2-butanol,2,5m,60,200,4
9170,Pd100,2-butanol,3,5m,60,200,4
9171,Pd100,2-butanol,4,5m,60,200,4
9172,Pd100,2-butanol,5,5m,60,200,4
9173,Pd100,2-butanol,6,5m,60,200,4
9174,Pd100,2-butene,1,sevennet_omni,60,200,4
9175,Pd100,2-butene,2,sevennet_omni,60,200,4
9176,Pd100,2-butene,3,sevennet_omni,60,200,4
9177,Pd100,2-butene,4,sevennet_omni,60,200,4
9178,Pd100,2-butene,5,sevennet_omni,60,200,4
9179,Pd100,2-butene,6,sevennet_omni,60,200,4
9180,Pd100,2-butene,1,5m,60,200,4
9181,Pd100,2-butene,2,5m,60,200,4
9182,Pd100,2-butene,3,5m,60,200,4
9183,Pd100,2-butene,4,5m,60,200,4
9184,Pd100,2-butene,5,5m,60,200,4
9185,Pd100,2-butene,6,5m,60,200,4
9186,Pd100,2-heptanone,1,sevennet_omni,60,200,7
9187,Pd100,2-heptanone,2,sevennet_omni,60,200,7
9188,Pd100,2-heptanone,3,sevennet_omni,60,200,7
9189,Pd100,2-heptanone,4,sevennet_omni,60,200,7
9190,Pd100,2-heptanone,5,sevennet_omni,60,200,7
9191,Pd100,2-heptanone,6,sevennet_omni,60,200,7
9192,Pd100,2-heptanone,1,5m,60,200,7
9193,Pd100,2-heptanone,2,5m,60,200,7
9194,Pd100,2-heptanone,3,5m,60,200,7
9195,Pd100,2-heptanone,4,5m,60,200,7
9196,Pd100,2-heptanone,5,5m,60,200,7
9197,Pd100,2-heptanone,6,5m,60,200,7
9198,Pd100,2-hexanone,1,sevennet_omni,60,200,6
9199,Pd100,2-hexanone,2,sevennet_omni,60,200,6
9200,Pd100,2-hexanone,3,sevennet_omni,60,200,6
9201,Pd100,2-hexanone,4,sevennet_omni,60,200,6
9202,Pd100,2-hexanone,5,sevennet_omni,60,200,6
9203,Pd100,2-hexanone,6,sevennet_omni,60,200,6
9204,Pd100,2-hexanone,1,5m,60,200,6
9205,Pd100,2-hexanone,2,5m,60,200,6
9206,Pd100,2-hexanone,3,5m,60,200,6
9207,Pd100,2-hexanone,4,5m,60,200,6
9208,Pd100,2-hexanone,5,5m,60,200,6
9209,Pd100,2-hexanone,6,5m,60,200,6
9210,Pd100,2-pentanone,1,sevennet_omni,60,200,5
9211,Pd100,2-pentanone,2,sevennet_omni,60,200,5
9212,Pd100,2-pentanone,3,sevennet_omni,60,200,5
9213,Pd100,2-pentanone,4,sevennet_omni,60,200,5
9214,Pd100,2-pentanone,5,sevennet_omni,60,200,5
9215,Pd100,2-pentanone,6,sevennet_omni,60,200,5
9216,Pd100,2-pentanone,1,5m,60,200,5
9217,Pd100,2-pentanone,2,5m,60,200,5
9218,Pd100,2-pentanone,3,5m,60,200,5
9219,Pd100,2-pentanone,4,5m,60,200,5
9220,Pd100,2-pentanone,5,5m,60,200,5
9221,Pd100,2-pentanone,6,5m,60,200,5
9222,Pd100,3-MTHF,1,sevennet_omni,60,200,5
9223,Pd100,3-MTHF,2,sevennet_omni,60,200,5
9224,Pd100,3-MTHF,3,sevennet_omni,60,200,5
9225,Pd100,3-MTHF,4,sevennet_omni,60,200,5
9226,Pd100,3-MTHF,5,sevennet_omni,60,200,5
9227,Pd100,3-MTHF,6,sevennet_omni,60,200,5
9228,Pd100,3-MTHF,1,5m,60,200,5
9229,Pd100,3-MTHF,2,5m,60,200,5
9230,Pd100,3-MTHF,3,5m,60,200,5
9231,Pd100,3-MTHF,4,5m,60,200,5
9232,Pd100,3-MTHF,5,5m,60,200,5
9233,Pd100,3-MTHF,6,5m,60,200,5
9234,Pd100,3-hydroxypropionic_acid,1,sevennet_omni,60,200,3
9235,Pd100,3-hydroxypropionic_acid,2,sevennet_omni,60,200,3
9236,Pd100,3-hydroxypropionic_acid,3,sevennet_omni,60,200,3
9237,Pd100,3-hydroxypropionic_acid,4,sevennet_omni,60,200,3
9238,Pd100,3-hydroxypropionic_acid,5,sevennet_omni,60,200,3
9239,Pd100,3-hydroxypropionic_acid,6,sevennet_omni,60,200,3
9240,Pd100,3-hydroxypropionic_acid,1,5m,60,200,3
9241,Pd100,3-hydroxypropionic_acid,2,5m,60,200,3
9242,Pd100,3-hydroxypropionic_acid,3,5m,60,200,3
9243,Pd100,3-hydroxypropionic_acid,4,5m,60,200,3
9244,Pd100,3-hydroxypropionic_acid,5,5m,60,200,3
9245,Pd100,3-hydroxypropionic_acid,6,5m,60,200,3
9246,Pd100,5-HMF,1,sevennet_omni,60,200,6
9247,Pd100,5-HMF,2,sevennet_omni,60,200,6
9248,Pd100,5-HMF,3,sevennet_omni,60,200,6
9249,Pd100,5-HMF,4,sevennet_omni,60,200,6
9250,Pd100,5-HMF,5,sevennet_omni,60,200,6
9251,Pd100,5-HMF,6,sevennet_omni,60,200,6
9252,Pd100,5-HMF,1,5m,60,200,6
9253,Pd100,5-HMF,2,5m,60,200,6
9254,Pd100,5-HMF,3,5m,60,200,6
9255,Pd100,5-HMF,4,5m,60,200,6
9256,Pd100,5-HMF,5,5m,60,200,6
9257,Pd100,5-HMF,6,5m,60,200,6
9258,Pd100,5-heptanone,1,sevennet_omni,60,200,7
9259,Pd100,5-heptanone,2,sevennet_omni,60,200,7
9260,Pd100,5-heptanone,3,sevennet_omni,60,200,7
9261,Pd100,5-heptanone,4,sevennet_omni,60,200,7
9262,Pd100,5-heptanone,5,sevennet_omni,60,200,7
9263,Pd100,5-heptanone,6,sevennet_omni,60,200,7
9264,Pd100,5-heptanone,1,5m,60,200,7
9265,Pd100,5-heptanone,2,5m,60,200,7
9266,Pd100,5-heptanone,3,5m,60,200,7
9267,Pd100,5-heptanone,4,5m,60,200,7
9268,Pd100,5-heptanone,5,5m,60,200,7
9269,Pd100,5-heptanone,6,5m,60,200,7
9270,Pd100,5-methylfurfural,1,sevennet_omni,60,200,6
9271,Pd100,5-methylfurfural,2,sevennet_omni,60,200,6
9272,Pd100,5-methylfurfural,3,sevennet_omni,60,200,6
9273,Pd100,5-methylfurfural,4,sevennet_omni,60,200,6
9274,Pd100,5-methylfurfural,5,sevennet_omni,60,200,6
9275,Pd100,5-methylfurfural,6,sevennet_omni,60,200,6
9276,Pd100,5-methylfurfural,1,5m,60,200,6
9277,Pd100,5-methylfurfural,2,5m,60,200,6
9278,Pd100,5-methylfurfural,3,5m,60,200,6
9279,Pd100,5-methylfurfural,4,5m,60,200,6
9280,Pd100,5-methylfurfural,5,5m,60,200,6
9281,Pd100,5-methylfurfural,6,5m,60,200,6
9282,Pd100,CH4,1,sevennet_omni,60,200,1
9283,Pd100,CH4,2,sevennet_omni,60,200,1
9284,Pd100,CH4,3,sevennet_omni,60,200,1
9285,Pd100,CH4,1,5m,60,200,1
9286,Pd100,CH4,2,5m,60,200,1
9287,Pd100,CH4,3,5m,60,200,1
9288,Pd100,CO,1,sevennet_omni,60,200,1
9289,Pd100,CO,2,sevennet_omni,60,200,1
9290,Pd100,CO,3,sevennet_omni,60,200,1
9291,Pd100,CO,1,5m,60,200,1
9292,Pd100,CO,2,5m,60,200,1
9293,Pd100,CO,3,5m,60,200,1
9294,Pd100,CO2,1,sevennet_omni,60,200,1
9295,Pd100,CO2,2,sevennet_omni,60,200,1
9296,Pd100,CO2,3,sevennet_omni,60,200,1
9297,Pd100,CO2,1,5m,60,200,1
9298,Pd100,CO2,2,5m,60,200,1
9299,Pd100,CO2,3,5m,60,200,1
9300,Pd100,DME,1,sevennet_omni,60,200,2
9301,Pd100,DME,2,sevennet_omni,60,200,2
9302,Pd100,DME,3,sevennet_omni,60,200,2
9303,Pd100,DME,1,5m,60,200,2
9304,Pd100,DME,2,5m,60,200,2
9305,Pd100,DME,3,5m,60,200,2
9306,Pd100,DMSO,1,sevennet_omni,60,200,2
9307,Pd100,DMSO,2,sevennet_omni,60,200,2
9308,Pd100,DMSO,3,sevennet_omni,60,200,2
9309,Pd100,DMSO,1,5m,60,200,2
9310,Pd100,DMSO,2,5m,60,200,2
9311,Pd100,DMSO,3,5m,60,200,2
9312,Pd100,H2,1,sevennet_omni,60,200,0
9313,Pd100,H2,2,sevennet_omni,60,200,0
9314,Pd100,H2,3,sevennet_omni,60,200,0
9315,Pd100,H2,1,5m,60,200,0
9316,Pd100,H2,2,5m,60,200,0
9317,Pd100,H2,3,5m,60,200,0
9318,Pd100,H2O,1,sevennet_omni,60,200,0
9319,Pd100,H2O,2,sevennet_omni,60,200,0
9320,Pd100,H2O,3,sevennet_omni,60,200,0
9321,Pd100,H2O,1,5m,60,200,0
9322,Pd100,H2O,2,5m,60,200,0
9323,Pd100,H2O,3,5m,60,200,0
9324,Pd100,H2S,1,sevennet_omni,60,200,0
9325,Pd100,H2S,2,sevennet_omni,60,200,0
9326,Pd100,H2S,3,sevennet_omni,60,200,0
9327,Pd100,H2S,1,5m,60,200,0
9328,Pd100,H2S,2,5m,60,200,0
9329,Pd100,H2S,3,5m,60,200,0
9330,Pd100,N2,1,sevennet_omni,60,200,0
9331,Pd100,N2,2,sevennet_omni,60,200,0
9332,Pd100,N2,3,sevennet_omni,60,200,0
9333,Pd100,N2,1,5m,60,200,0
9334,Pd100,N2,2,5m,60,200,0
9335,Pd100,N2,3,5m,60,200,0
9336,Pd100,NH3,1,sevennet_omni,60,200,0
9337,Pd100,NH3,2,sevennet_omni,60,200,0
9338,Pd100,NH3,3,sevennet_omni,60,200,0
9339,Pd100,NH3,1,5m,60,200,0
9340,Pd100,NH3,2,5m,60,200,0
9341,Pd100,NH3,3,5m,60,200,0
9342,Pd100,NO,1,sevennet_omni,60,200,0
9343,Pd100,NO,2,sevennet_omni,60,200,0
9344,Pd100,NO,3,sevennet_omni,60,200,0
9345,Pd100,NO,1,5m,60,200,0
9346,Pd100,NO,2,5m,60,200,0
9347,Pd100,NO,3,5m,60,200,0
9348,Pd100,NO2,1,sevennet_omni,60,200,0
9349,Pd100,NO2,2,sevennet_omni,60,200,0
9350,Pd100,NO2,3,sevennet_omni,60,200,0
9351,Pd100,NO2,1,5m,60,200,0
9352,Pd100,NO2,2,5m,60,200,0
9353,Pd100,NO2,3,5m,60,200,0
9354,Pd100,O2,1,sevennet_omni,60,200,0
9355,Pd100,O2,2,sevennet_omni,60,200,0
9356,Pd100,O2,3,sevennet_omni,60,200,0
9357,Pd100,O2,1,5m,60,200,0
9358,Pd100,O2,2,5m,60,200,0
9359,Pd100,O2,3,5m,60,200,0
9360,Pd100,SO2,1,sevennet_omni,60,200,0
9361,Pd100,SO2,2,sevennet_omni,60,200,0
9362,Pd100,SO2,3,sevennet_omni,60,200,0
9363,Pd100,SO2,1,5m,60,200,0
9364,Pd100,SO2,2,5m,60,200,0
9365,Pd100,SO2,3,5m,60,200,0
9366,Pd100,THF,1,sevennet_omni,60,200,4
9367,Pd100,THF,2,sevennet_omni,60,200,4
9368,Pd100,THF,3,sevennet_omni,60,200,4
9369,Pd100,THF,4,sevennet_omni,60,200,4
9370,Pd100,THF,5,sevennet_omni,60,200,4
9371,Pd100,THF,6,sevennet_omni,60,200,4
9372,Pd100,THF,1,5m,60,200,4
9373,Pd100,THF,2,5m,60,200,4
9374,Pd100,THF,3,5m,60,200,4
9375,Pd100,THF,4,5m,60,200,4
9376,Pd100,THF,5,5m,60,200,4
9377,Pd100,THF,6,5m,60,200,4
9378,Pd100,acetaldehyde,1,sevennet_omni,60,200,2
9379,Pd100,acetaldehyde,2,sevennet_omni,60,200,2
9380,Pd100,acetaldehyde,3,sevennet_omni,60,200,2
9381,Pd100,acetaldehyde,1,5m,60,200,2
9382,Pd100,acetaldehyde,2,5m,60,200,2
9383,Pd100,acetaldehyde,3,5m,60,200,2
9384,Pd100,acetic_acid,1,sevennet_omni,60,200,2
9385,Pd100,acetic_acid,2,sevennet_omni,60,200,2
9386,Pd100,acetic_acid,3,sevennet_omni,60,200,2
9387,Pd100,acetic_acid,1,5m,60,200,2
9388,Pd100,acetic_acid,2,5m,60,200,2
9389,Pd100,acetic_acid,3,5m,60,200,2
9390,Pd100,acetone,1,sevennet_omni,60,200,3
9391,Pd100,acetone,2,sevennet_omni,60,200,3
9392,Pd100,acetone,3,sevennet_omni,60,200,3
9393,Pd100,acetone,4,sevennet_omni,60,200,3
9394,Pd100,acetone,5,sevennet_omni,60,200,3
9395,Pd100,acetone,6,sevennet_omni,60,200,3
9396,Pd100,acetone,1,5m,60,200,3
9397,Pd100,acetone,2,5m,60,200,3
9398,Pd100,acetone,3,5m,60,200,3
9399,Pd100,acetone,4,5m,60,200,3
9400,Pd100,acetone,5,5m,60,200,3
9401,Pd100,acetone,6,5m,60,200,3
9402,Pd100,acetophenone,1,sevennet_omni,60,200,8
9403,Pd100,acetophenone,2,sevennet_omni,60,200,8
9404,Pd100,acetophenone,3,sevennet_omni,60,200,8
9405,Pd100,acetophenone,4,sevennet_omni,60,200,8
9406,Pd100,acetophenone,5,sevennet_omni,60,200,8
9407,Pd100,acetophenone,6,sevennet_omni,60,200,8
9408,Pd100,acetophenone,1,5m,60,200,8
9409,Pd100,acetophenone,2,5m,60,200,8
9410,Pd100,acetophenone,3,5m,60,200,8
9411,Pd100,acetophenone,4,5m,60,200,8
9412,Pd100,acetophenone,5,5m,60,200,8
9413,Pd100,acetophenone,6,5m,60,200,8
9414,Pd100,aniline,1,sevennet_omni,60,200,6
9415,Pd100,aniline,2,sevennet_omni,60,200,6
9416,Pd100,aniline,3,sevennet_omni,60,200,6
9417,Pd100,aniline,4,sevennet_omni,60,200,6
9418,Pd100,aniline,5,sevennet_omni,60,200,6
9419,Pd100,aniline,6,sevennet_omni,60,200,6
9420,Pd100,aniline,1,5m,60,200,6
9421,Pd100,aniline,2,5m,60,200,6
9422,Pd100,aniline,3,5m,60,200,6
9423,Pd100,aniline,4,5m,60,200,6
9424,Pd100,aniline,5,5m,60,200,6
9425,Pd100,aniline,6,5m,60,200,6
9426,Pd100,benzaldehyde,1,sevennet_omni,60,200,7
9427,Pd100,benzaldehyde,2,sevennet_omni,60,200,7
9428,Pd100,benzaldehyde,3,sevennet_omni,60,200,7
9429,Pd100,benzaldehyde,4,sevennet_omni,60,200,7
9430,Pd100,benzaldehyde,5,sevennet_omni,60,200,7
9431,Pd100,benzaldehyde,6,sevennet_omni,60,200,7
9432,Pd100,benzaldehyde,1,5m,60,200,7
9433,Pd100,benzaldehyde,2,5m,60,200,7
9434,Pd100,benzaldehyde,3,5m,60,200,7
9435,Pd100,benzaldehyde,4,5m,60,200,7
9436,Pd100,benzaldehyde,5,5m,60,200,7
9437,Pd100,benzaldehyde,6,5m,60,200,7
9438,Pd100,benzene,1,sevennet_omni,60,200,6
9439,Pd100,benzene,2,sevennet_omni,60,200,6
9440,Pd100,benzene,3,sevennet_omni,60,200,6
9441,Pd100,benzene,4,sevennet_omni,60,200,6
9442,Pd100,benzene,5,sevennet_omni,60,200,6
9443,Pd100,benzene,6,sevennet_omni,60,200,6
9444,Pd100,benzene,1,5m,60,200,6
9445,Pd100,benzene,2,5m,60,200,6
9446,Pd100,benzene,3,5m,60,200,6
9447,Pd100,benzene,4,5m,60,200,6
9448,Pd100,benzene,5,5m,60,200,6
9449,Pd100,benzene,6,5m,60,200,6
9450,Pd100,butadiene,1,sevennet_omni,60,200,4
9451,Pd100,butadiene,2,sevennet_omni,60,200,4
9452,Pd100,butadiene,3,sevennet_omni,60,200,4
9453,Pd100,butadiene,4,sevennet_omni,60,200,4
9454,Pd100,butadiene,5,sevennet_omni,60,200,4
9455,Pd100,butadiene,6,sevennet_omni,60,200,4
9456,Pd100,butadiene,1,5m,60,200,4
9457,Pd100,butadiene,2,5m,60,200,4
9458,Pd100,butadiene,3,5m,60,200,4
9459,Pd100,butadiene,4,5m,60,200,4
9460,Pd100,butadiene,5,5m,60,200,4
9461,Pd100,butadiene,6,5m,60,200,4
9462,Pd100,butanal,1,sevennet_omni,60,200,4
9463,Pd100,butanal,2,sevennet_omni,60,200,4
9464,Pd100,butanal,3,sevennet_omni,60,200,4
9465,Pd100,butanal,4,sevennet_omni,60,200,4
9466,Pd100,butanal,5,sevennet_omni,60,200,4
9467,Pd100,butanal,6,sevennet_omni,60,200,4
9468,Pd100,butanal,1,5m,60,200,4
9469,Pd100,butanal,2,5m,60,200,4
9470,Pd100,butanal,3,5m,60,200,4
9471,Pd100,butanal,4,5m,60,200,4
9472,Pd100,butanal,5,5m,60,200,4
9473,Pd100,butanal,6,5m,60,200,4
9474,Pd100,butane,1,sevennet_omni,60,200,4
9475,Pd100,butane,2,sevennet_omni,60,200,4
9476,Pd100,butane,3,sevennet_omni,60,200,4
9477,Pd100,butane,4,sevennet_omni,60,200,4
9478,Pd100,butane,5,sevennet_omni,60,200,4
9479,Pd100,butane,6,sevennet_omni,60,200,4
9480,Pd100,butane,1,5m,60,200,4
9481,Pd100,butane,2,5m,60,200,4
9482,Pd100,butane,3,5m,60,200,4
9483,Pd100,butane,4,5m,60,200,4
9484,Pd100,butane,5,5m,60,200,4
9485,Pd100,butane,6,5m,60,200,4
9486,Pd100,butyric_acid,1,sevennet_omni,60,200,4
9487,Pd100,butyric_acid,2,sevennet_omni,60,200,4
9488,Pd100,butyric_acid,3,sevennet_omni,60,200,4
9489,Pd100,butyric_acid,4,sevennet_omni,60,200,4
9490,Pd100,butyric_acid,5,sevennet_omni,60,200,4
9491,Pd100,butyric_acid,6,sevennet_omni,60,200,4
9492,Pd100,butyric_acid,1,5m,60,200,4
9493,Pd100,butyric_acid,2,5m,60,200,4
9494,Pd100,butyric_acid,3,5m,60,200,4
9495,Pd100,butyric_acid,4,5m,60,200,4
9496,Pd100,butyric_acid,5,5m,60,200,4
9497,Pd100,butyric_acid,6,5m,60,200,4
9498,Pd100,caproic_acid,1,sevennet_omni,60,200,6
9499,Pd100,caproic_acid,2,sevennet_omni,60,200,6
9500,Pd100,caproic_acid,3,sevennet_omni,60,200,6
9501,Pd100,caproic_acid,4,sevennet_omni,60,200,6
9502,Pd100,caproic_acid,5,sevennet_omni,60,200,6
9503,Pd100,caproic_acid,6,sevennet_omni,60,200,6
9504,Pd100,caproic_acid,1,5m,60,200,6
9505,Pd100,caproic_acid,2,5m,60,200,6
9506,Pd100,caproic_acid,3,5m,60,200,6
9507,Pd100,caproic_acid,4,5m,60,200,6
9508,Pd100,caproic_acid,5,5m,60,200,6
9509,Pd100,caproic_acid,6,5m,60,200,6
9510,Pd100,citric_acid,1,sevennet_omni,60,200,6
9511,Pd100,citric_acid,2,sevennet_omni,60,200,6
9512,Pd100,citric_acid,3,sevennet_omni,60,200,6
9513,Pd100,citric_acid,4,sevennet_omni,60,200,6
9514,Pd100,citric_acid,5,sevennet_omni,60,200,6
9515,Pd100,citric_acid,6,sevennet_omni,60,200,6
9516,Pd100,citric_acid,1,5m,60,200,6
9517,Pd100,citric_acid,2,5m,60,200,6
9518,Pd100,citric_acid,3,5m,60,200,6
9519,Pd100,citric_acid,4,5m,60,200,6
9520,Pd100,citric_acid,5,5m,60,200,6
9521,Pd100,citric_acid,6,5m,60,200,6
9522,Pd100,cyclobutanone,1,sevennet_omni,60,200,4
9523,Pd100,cyclobutanone,2,sevennet_omni,60,200,4
9524,Pd100,cyclobutanone,3,sevennet_omni,60,200,4
9525,Pd100,cyclobutanone,4,sevennet_omni,60,200,4
9526,Pd100,cyclobutanone,5,sevennet_omni,60,200,4
9527,Pd100,cyclobutanone,6,sevennet_omni,60,200,4
9528,Pd100,cyclobutanone,1,5m,60,200,4
9529,Pd100,cyclobutanone,2,5m,60,200,4
9530,Pd100,cyclobutanone,3,5m,60,200,4
9531,Pd100,cyclobutanone,4,5m,60,200,4
9532,Pd100,cyclobutanone,5,5m,60,200,4
9533,Pd100,cyclobutanone,6,5m,60,200,4
9534,Pd100,cyclohexanone,1,sevennet_omni,60,200,6
9535,Pd100,cyclohexanone,2,sevennet_omni,60,200,6
9536,Pd100,cyclohexanone,3,sevennet_omni,60,200,6
9537,Pd100,cyclohexanone,4,sevennet_omni,60,200,6
9538,Pd100,cyclohexanone,5,sevennet_omni,60,200,6
9539,Pd100,cyclohexanone,6,sevennet_omni,60,200,6
9540,Pd100,cyclohexanone,1,5m,60,200,6
9541,Pd100,cyclohexanone,2,5m,60,200,6
9542,Pd100,cyclohexanone,3,5m,60,200,6
9543,Pd100,cyclohexanone,4,5m,60,200,6
9544,Pd100,cyclohexanone,5,5m,60,200,6
9545,Pd100,cyclohexanone,6,5m,60,200,6
9546,Pd100,cyclopentanone,1,sevennet_omni,60,200,5
9547,Pd100,cyclopentanone,2,sevennet_omni,60,200,5
9548,Pd100,cyclopentanone,3,sevennet_omni,60,200,5
9549,Pd100,cyclopentanone,4,sevennet_omni,60,200,5
9550,Pd100,cyclopentanone,5,sevennet_omni,60,200,5
9551,Pd100,cyclopentanone,6,sevennet_omni,60,200,5
9552,Pd100,cyclopentanone,1,5m,60,200,5
9553,Pd100,cyclopentanone,2,5m,60,200,5
9554,Pd100,cyclopentanone,3,5m,60,200,5
9555,Pd100,cyclopentanone,4,5m,60,200,5
9556,Pd100,cyclopentanone,5,5m,60,200,5
9557,Pd100,cyclopentanone,6,5m,60,200,5
9558,Pd100,diethyl_ether,1,sevennet_omni,60,200,4
9559,Pd100,diethyl_ether,2,sevennet_omni,60,200,4
9560,Pd100,diethyl_ether,3,sevennet_omni,60,200,4
9561,Pd100,diethyl_ether,4,sevennet_omni,60,200,4
9562,Pd100,diethyl_ether,5,sevennet_omni,60,200,4
9563,Pd100,diethyl_ether,6,sevennet_omni,60,200,4
9564,Pd100,diethyl_ether,1,5m,60,200,4
9565,Pd100,diethyl_ether,2,5m,60,200,4
9566,Pd100,diethyl_ether,3,5m,60,200,4
9567,Pd100,diethyl_ether,4,5m,60,200,4
9568,Pd100,diethyl_ether,5,5m,60,200,4
9569,Pd100,diethyl_ether,6,5m,60,200,4
9570,Pd100,dimethyl_succinate,1,sevennet_omni,60,200,6
9571,Pd100,dimethyl_succinate,2,sevennet_omni,60,200,6
9572,Pd100,dimethyl_succinate,3,sevennet_omni,60,200,6
9573,Pd100,dimethyl_succinate,4,sevennet_omni,60,200,6
9574,Pd100,dimethyl_succinate,5,sevennet_omni,60,200,6
9575,Pd100,dimethyl_succinate,6,sevennet_omni,60,200,6
9576,Pd100,dimethyl_succinate,1,5m,60,200,6
9577,Pd100,dimethyl_succinate,2,5m,60,200,6
9578,Pd100,dimethyl_succinate,3,5m,60,200,6
9579,Pd100,dimethyl_succinate,4,5m,60,200,6
9580,Pd100,dimethyl_succinate,5,5m,60,200,6
9581,Pd100,dimethyl_succinate,6,5m,60,200,6
9582,Pd100,ethanol,1,sevennet_omni,60,200,2
9583,Pd100,ethanol,2,sevennet_omni,60,200,2
9584,Pd100,ethanol,3,sevennet_omni,60,200,2
9585,Pd100,ethanol,1,5m,60,200,2
9586,Pd100,ethanol,2,5m,60,200,2
9587,Pd100,ethanol,3,5m,60,200,2
9588,Pd100,ethyl_acetate,1,sevennet_omni,60,200,4
9589,Pd100,ethyl_acetate,2,sevennet_omni,60,200,4
9590,Pd100,ethyl_acetate,3,sevennet_omni,60,200,4
9591,Pd100,ethyl_acetate,4,sevennet_omni,60,200,4
9592,Pd100,ethyl_acetate,5,sevennet_omni,60,200,4
9593,Pd100,ethyl_acetate,6,sevennet_omni,60,200,4
9594,Pd100,ethyl_acetate,1,5m,60,200,4
9595,Pd100,ethyl_acetate,2,5m,60,200,4
9596,Pd100,ethyl_acetate,3,5m,60,200,4
9597,Pd100,ethyl_acetate,4,5m,60,200,4
9598,Pd100,ethyl_acetate,5,5m,60,200,4
9599,Pd100,ethyl_acetate,6,5m,60,200,4
9600,Pd100,ethylene,1,sevennet_omni,60,200,2
9601,Pd100,ethylene,2,sevennet_omni,60,200,2
9602,Pd100,ethylene,3,sevennet_omni,60,200,2
9603,Pd100,ethylene,1,5m,60,200,2
9604,Pd100,ethylene,2,5m,60,200,2
9605,Pd100,ethylene,3,5m,60,200,2
9606,Pd100,formaldehyde,1,sevennet_omni,60,200,1
9607,Pd100,formaldehyde,2,sevennet_omni,60,200,1
9608,Pd100,formaldehyde,3,sevennet_omni,60,200,1
9609,Pd100,formaldehyde,1,5m,60,200,1
9610,Pd100,formaldehyde,2,5m,60,200,1
9611,Pd100,formaldehyde,3,5m,60,200,1
9612,Pd100,formate,1,sevennet_omni,60,200,1
9613,Pd100,formate,2,sevennet_omni,60,200,1
9614,Pd100,formate,3,sevennet_omni,60,200,1
9615,Pd100,formate,1,5m,60,200,1
9616,Pd100,formate,2,5m,60,200,1
9617,Pd100,formate,3,5m,60,200,1
9618,Pd100,formic_acid,1,sevennet_omni,60,200,1
9619,Pd100,formic_acid,2,sevennet_omni,60,200,1
9620,Pd100,formic_acid,3,sevennet_omni,60,200,1
9621,Pd100,formic_acid,1,5m,60,200,1
9622,Pd100,formic_acid,2,5m,60,200,1
9623,Pd100,formic_acid,3,5m,60,200,1
9624,Pd100,furan,1,sevennet_omni,60,200,4
9625,Pd100,furan,2,sevennet_omni,60,200,4
9626,Pd100,furan,3,sevennet_omni,60,200,4
9627,Pd100,furan,4,sevennet_omni,60,200,4
9628,Pd100,furan,5,sevennet_omni,60,200,4
9629,Pd100,furan,6,sevennet_omni,60,200,4
9630,Pd100,furan,1,5m,60,200,4
9631,Pd100,furan,2,5m,60,200,4
9632,Pd100,furan,3,5m,60,200,4
9633,Pd100,furan,4,5m,60,200,4
9634,Pd100,furan,5,5m,60,200,4
9635,Pd100,furan,6,5m,60,200,4
9636,Pd100,furfural,1,sevennet_omni,60,200,5
9637,Pd100,furfural,2,sevennet_omni,60,200,5
9638,Pd100,furfural,3,sevennet_omni,60,200,5
9639,Pd100,furfural,4,sevennet_omni,60,200,5
9640,Pd100,furfural,5,sevennet_omni,60,200,5
9641,Pd100,furfural,6,sevennet_omni,60,200,5
9642,Pd100,furfural,1,5m,60,200,5
9643,Pd100,furfural,2,5m,60,200,5
9644,Pd100,furfural,3,5m,60,200,5
9645,Pd100,furfural,4,5m,60,200,5
9646,Pd100,furfural,5,5m,60,200,5
9647,Pd100,furfural,6,5m,60,200,5
9648,Pd100,furfuryl_alcohol,1,sevennet_omni,60,200,5
9649,Pd100,furfuryl_alcohol,2,sevennet_omni,60,200,5
9650,Pd100,furfuryl_alcohol,3,sevennet_omni,60,200,5
